name,brand,url,price,original_price,rating_average,discount,discount_rate,review_count
"Áo ba lỗ Tank Top Lụa Lưới TOBA Boutique Siêu Mát Lạnh, nhanh khô thoáng khí thông hơi mặc nhà, tập gym, tập thể thao TB3LO1","""OEM""",https://tiki.vn/product-p265177928.html?spid=265177954,89000,89000,0.0,0,0,0
"áo khoác dù nam thời trang cao câp, dù 2 lớp đi mưa gió có nón rộng 2022","""OEM""",https://tiki.vn/product-p182711171.html?spid=182711178,180000,180000,4.5,0,0,7
"quần lót nam relax uderwear cotton cao cấp chính hãng siêu xịn, quần sịp nam rl003","""Relax""",https://tiki.vn/product-p182968034.html?spid=182968056,69000,69000,4.5,0,0,35
"Áo Khoác Cao Cấp, Áo Khoác Kaki Nam Hàn Quốc","""OEM""",https://tiki.vn/product-p52311502.html?spid=69851193,163000,163000,4.3,0,0,43
Quần Jogger Nam Thể Thao - Quần Nỉ Nam Lót Lông Cao Cấp Chính Hãng,"""Amalife""",https://tiki.vn/product-p42424755.html?spid=47321082,197000,350000,4.6,153000,44,162
Áo Giữ Nhiệt Nam VINA - Áo Thun Nam Dài Tay Chất Thun Co dãn SVT07,"""Vina Authentic""",https://tiki.vn/product-p271132462.html?spid=271132464,119000,119000,4.7,0,0,7
"Quần tây truyền thông Amazing, ống xuông, không ly, vải dày có vân chìm, thấm hút tốt, có size lớn 105kg","""Amazing""",https://tiki.vn/product-p94522304.html?spid=94522341,325000,499000,5.0,174000,35,7
"Quần sịp đùi nam chữ A, quần sịp xì đùi nam cao cấp quần lót nam đùi co giãn 4 chiều 5D 45-75kg SA01 - PROMAN","""OEM""",https://tiki.vn/product-p192793143.html?spid=192793147,30000,30000,3.0,0,0,2
"Quần Jogger Baggy kaki Dáng Suông Dài ống rộng - Chất Vải Kaki Kiểu Thể Thao UNISEX bốn Màu Đen,rêu,be,xám. 02x","""OEM""",https://tiki.vn/product-p249249775.html?spid=249249810,69000,69000,0.0,0,0,0
"Áo Phao Chần Bông Nam 5S FASHION PREMIUM, Chất Liệu Cao Cấp, Bông Chần Dày Dặn, Siêu Ấm, Thiết Kế Trơn Basic (AKC23016)","""5S""",https://tiki.vn/product-p273294184.html?spid=273294192,519000,989000,5.0,470000,48,2
