name,brand,url,price,original_price,rating_average,discount,discount_rate,review_count
"Tripod - Chân đế điện thoại, chân đế máy ảnh Yunteng VCT 5208 kiêm giá đỡ có remote Bluetooth điều khiển chụp từ xa","""Yunteng""",https://tiki.vn/product-p114789403.html?spid=156204898,306000,399000,4.8,93000,23,22
Tay cầm chống rung Gimbal DJI OM6 - Osmo Mobile 6 - Hàng Chính Hãng,"""DJI""",https://tiki.vn/product-p270139898.html?spid=198739087,3156000,3322000,4.8,166000,5,36
Camera IP Wifi Ngoài Trời Imou F22P Bullet 2C Full HD 1080P Tặng Phíc Cắm Âm - Hàng Chính Hãng,"""IMOU""",https://tiki.vn/product-p72556060.html?spid=165690260,612000,612000,5.0,0,0,7
"Tripod 3Chân Dùng Cho Máy Chiếu Beecube (Bản Cao Cấp, Nhỏ Gọn)","""OEM""",https://tiki.vn/product-p213960838.html?spid=213960839,250000,300000,4.5,50000,17,4
Gói hút ẩm silica gel 100 gram (10 túi/ bịch) - Hàng chính hãng,"""Secco""",https://tiki.vn/product-p9799302.html?spid=10716664,99000,99000,4.7,0,0,106
Pin sạc Panasonic Eneloop AA 2550mah BK-3HCCE4BT3 (Vỉ 4 viên) (Đen) - Hàng chính hãng,"""Panasonic""",https://tiki.vn/product-p48316743.html?spid=57407315,409000,425000,5.0,16000,4,61
"Camera Yoosee bóng đèn thế hệ mới 3.0MP - xoay 360 độ, xem đêm có màu, mẫu mới 2022 - Hàng Nhập Khẩu","""Yoosee""",https://tiki.vn/product-p205224085.html?spid=218979539,250000,405000,4.0,155000,38,6
"Camera WiFi TP-Link Tapo C510W / C520WS An Ninh Quay/Quét 360 Độ, Chống Nước - Hàng Chính Hãng","""TP-Link""",https://tiki.vn/product-p272967613.html?spid=272967622,1509000,2879000,5.0,1370000,48,4
Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời - Hàng Chính Hãng,"""TP-Link""",https://tiki.vn/product-p85764360.html?spid=102575962,740000,740000,4.8,0,0,28
Camera Wifi TP-Link Tapo C210 Độ Phân Giải 3MP Lưu trữ 256GB Giám Sát An Ninh - Hàng Chính Hãng,"""TP-Link""",https://tiki.vn/product-p107356974.html?spid=107356975,589000,1178000,4.7,589000,50,180
Bộ KIT Studio Chụp Ảnh Sản Phẩm Chân Đèn 2m Kèm Softbox 50x70 cm Hỗ Trợ Sáng(Không bóng đèn),"""OEM""",https://tiki.vn/product-p253632196.html?spid=131527401,255000,255000,5.0,0,0,4
Pin Sạc AA Eneloop Pro 2550 mah Made In Japan - Hàng Chính Hãng ( Panasonic Việt Nam nhập khẩu và Phân Phối),"""Panasonic""",https://tiki.vn/product-p28324579.html?spid=55772593,409000,425000,4.8,16000,4,23
Pin D Carbon Panasonic R20UT/2S chính hãng,"""Panasonic""",https://tiki.vn/product-p56451960.html?spid=56451961,35000,35000,4.8,0,0,34
"Camera Wifi imou A42P 4MP 2K, Ranger 2 A22 Xoay 360 độ - Imou C22 đàm thoại 2 chiều - hàng chính hãng","""IMOU""",https://tiki.vn/product-p253183156.html?spid=253183165,390000,450000,5.0,60000,13,4
Camera WiFi TP-Link Tapo C500 An Ninh Quay/Quét Ngoài Trời - Hàng Chính Hãng,"""TP-Link""",https://tiki.vn/product-p213710314.html?spid=225947220,919000,919000,5.0,0,0,3
Chân đế Tripod cho điện thoại và máy ảnh 3366 cao cấp - Tặng kèm remote Bluetooth  - Hàng nhập khẩu,"""OEM""",https://tiki.vn/product-p35795143.html?spid=186095423,138588,138588,5.0,0,0,1
"Camera Xiaomi 360 Imilab Home Security Chất Lượng Cao 1296x2304, Đàm Thoại 2 Chiều, Chế Độ Hồng Ngoài Ban Đêm, Chế Độ Chống Trộm - Hàng chính hãng","""Xiaomi""",https://tiki.vn/product-p75664666.html?spid=75664667,799000,899000,4.6,100000,11,91
Chân Đế Dome cho camera IMOU,"""OEM""",https://tiki.vn/product-p204038299.html?spid=204038300,14000,15000,4.8,1000,7,6
Ống Nhòm Một Mắt Tầm Nhìn 8000m - Hàng Nhập Khẩu,"""OEM""",https://tiki.vn/product-p43107996.html?spid=107326759,175000,175000,4.1,0,0,19
